,orderID,anon_customer,order_date,start_ship_date,anon_rep,anon_product_line,anon_product,Qty (Units),line_item_total,anon_category
1407,429f874f,Customer_131,2023-10-30 06:01 PM,2023-11-02,Sales Rep_1,Product_Line_10,Product_142,51.0,$357.00,Category_2
1408,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_6,Product_111,72.0,"$2,016.00",Category_2
1409,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_10,Product_138,300.0,"$2,100.00",Category_2
1410,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_10,Product_140,300.0,"$2,100.00",Category_2
1411,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_10,Product_142,300.0,"$2,100.00",Category_2
1412,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_7,Product_127,128.0,"$1,536.00",Category_1
1413,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_7,Product_103,128.0,"$1,536.00",Category_1
1414,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_6,Product_110,24.0,$672.00,Category_2
1415,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_6,Product_111,24.0,$672.00,Category_2
1416,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_6,Product_112,24.0,$672.00,Category_2
1417,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_7,Product_143,32.0,"$1,408.00",Category_1
1418,2273c4d5,Customer_153,2023-10-31 08:20 AM,2023-10-31,Sales Rep_1,Product_Line_6,Product_144,135.0,$1.35,Category_1
1419,352f4e91,Customer_107,2023-10-31 10:52 AM,2023-11-06,Sales Rep_1,Product_Line_7,Product_121,6.0,"$7,200.00",Category_1
1420,352f4e91,Customer_107,2023-10-31 10:52 AM,2023-11-06,Sales Rep_1,Product_Line_7,Product_89,5.0,"$5,000.00",Category_1
1421,4bc565a2,Customer_150,2023-10-31 12:25 PM,2023-11-02,Sales Rep_1,Product_Line_9,Product_137,12.0,$336.00,Category_2
1422,4bc565a2,Customer_150,2023-10-31 12:25 PM,2023-11-02,Sales Rep_1,Product_Line_9,Product_141,12.0,$336.00,Category_2
1423,4bc565a2,Customer_150,2023-10-31 12:25 PM,2023-11-02,Sales Rep_1,Product_Line_9,Product_139,12.0,$336.00,Category_2
1424,4bc565a2,Customer_150,2023-10-31 12:25 PM,2023-11-02,Sales Rep_1,Product_Line_6,Product_144,8.0,$0.08,Category_1
1425,d94552a0,Customer_154,2023-11-01 12:16 PM,2023-11-06,Sales Rep_1,Product_Line_6,Product_113,50.0,$350.00,Category_2
1426,d94552a0,Customer_154,2023-11-01 12:16 PM,2023-11-06,Sales Rep_1,Product_Line_7,Product_102,64.0,$576.00,Category_1
1427,d94552a0,Customer_154,2023-11-01 12:16 PM,2023-11-06,Sales Rep_1,Product_Line_6,Product_114,50.0,$350.00,Category_2
1428,d94552a0,Customer_154,2023-11-01 12:16 PM,2023-11-06,Sales Rep_1,Product_Line_9,Product_141,12.0,$336.00,Category_2
1429,d94552a0,Customer_154,2023-11-01 12:16 PM,2023-11-06,Sales Rep_1,Product_Line_10,Product_142,50.0,$350.00,Category_2
1430,c09300b5,Customer_131,2023-11-02 06:06 PM,2023-11-06,Sales Rep_1,Product_Line_7,Product_145,16.0,"$1,200.00",Category_1
1431,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_9,Product_141,12.0,$336.00,Category_2
1432,b52c5442,Customer_107,2023-09-28 01:31 PM,2023-11-06,Sales Rep_1,Product_Line_6,Product_112,60.0,"$1,680.00",Category_2
1433,4a4d79f7,Customer_142,2023-11-08 09:26 AM,2023-11-10,Sales Rep_1,Product_Line_7,Product_89,15.0,"$13,500.00",Category_1
1434,4a4d79f7,Customer_142,2023-11-08 09:26 AM,2023-11-10,Sales Rep_1,Product_Line_7,Product_96,15.0,"$13,500.00",Category_1
1435,4a4d79f7,Customer_142,2023-11-08 09:26 AM,2023-11-10,Sales Rep_1,Product_Line_7,Product_102,64.0,$704.00,Category_1
1436,4a4d79f7,Customer_142,2023-11-08 09:26 AM,2023-11-10,Sales Rep_1,Product_Line_7,Product_103,64.0,$704.00,Category_1
1437,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_9,Product_139,24.0,$600.00,Category_2
1438,ffb3ef18,Customer_136,2023-11-13 10:14 AM,2023-11-17,Sales Rep_1,Product_Line_7,Product_89,3.0,"$3,000.00",Category_1
1439,ffb3ef18,Customer_136,2023-11-13 10:14 AM,2023-11-17,Sales Rep_1,Product_Line_7,Product_96,2.0,"$2,000.00",Category_1
1440,ffb3ef18,Customer_136,2023-11-13 10:14 AM,2023-11-17,Sales Rep_1,Product_Line_9,Product_141,12.0,$336.00,Category_2
1441,ffb3ef18,Customer_136,2023-11-13 10:14 AM,2023-11-17,Sales Rep_1,Product_Line_6,Product_110,12.0,$324.00,Category_2
1442,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_6,Product_114,100.0,$550.00,Category_2
1443,3d06d81b,Customer_74,2023-11-13 11:04 AM,2023-11-15,Sales Rep_1,Product_Line_7,Product_89,26.0,"$22,100.00",Category_1
1444,5b041cf6,Customer_58,2023-11-14 02:45 PM,2023-11-17,Sales Rep_1,Product_Line_6,Product_110,12.0,$312.00,Category_2
1445,5b041cf6,Customer_58,2023-11-14 02:45 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_140,50.0,$350.00,Category_2
1446,5b041cf6,Customer_58,2023-11-14 02:45 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_138,50.0,$350.00,Category_2
1447,5b041cf6,Customer_58,2023-11-14 02:45 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_142,50.0,$350.00,Category_2
1448,5b041cf6,Customer_58,2023-11-14 02:45 PM,2023-11-17,Sales Rep_1,Product_Line_7,Product_96,1.0,"$1,000.00",Category_1
1449,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_9,Product_137,60.0,"$1,500.00",Category_2
1450,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_6,Product_111,12.0,$300.00,Category_2
1451,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_9,Product_141,60.0,"$1,500.00",Category_2
1452,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_9,Product_139,60.0,"$1,500.00",Category_2
1453,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_6,Product_110,12.0,$300.00,Category_2
1454,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_138,50.0,$0.50,Category_2
1455,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_140,50.0,$0.50,Category_2
1456,a1f5081a,Customer_153,2023-11-14 02:50 PM,2023-11-17,Sales Rep_1,Product_Line_10,Product_142,50.0,$0.50,Category_2
1457,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_7,Product_96,1.0,"$1,000.00",Category_1
1458,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1459,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1460,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1461,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_9,Product_139,12.0,$324.00,Category_2
1462,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_9,Product_137,12.0,$324.00,Category_2
1463,0bf934c8,Customer_35,2023-11-16 08:57 AM,2023-11-17,Sales Rep_1,Product_Line_9,Product_141,12.0,$324.00,Category_2
1464,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_7,Product_127,256.0,"$2,688.00",Category_1
1465,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_9,Product_141,48.0,"$1,200.00",Category_2
1466,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_9,Product_137,24.0,$600.00,Category_2
1467,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_10,Product_142,100.0,$600.00,Category_2
1468,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_10,Product_140,100.0,$600.00,Category_2
1469,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_7,Product_103,256.0,"$2,688.00",Category_1
1470,3ffedc65,Customer_112,2023-11-20 11:23 AM,2023-11-21,Sales Rep_4,Product_Line_5,Product_40,188.0,"$37,600.00",Category_1
1471,28e8f5b0,Customer_31,2023-11-11 08:11 AM,2023-11-22,Sales Rep_1,Product_Line_10,Product_138,50.0,$0.50,Category_2
1472,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_9,Product_137,12.0,$312.00,Category_2
1473,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1474,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_9,Product_139,24.0,$624.00,Category_2
1475,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1476,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_9,Product_141,24.0,$624.00,Category_2
1477,e644a804,Customer_150,2023-11-24 01:01 PM,2023-11-29,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1478,7627c694,Customer_134,2023-11-26 04:35 PM,2023-11-27,Sales Rep_1,Product_Line_9,Product_141,24.0,$624.00,Category_2
1479,7627c694,Customer_134,2023-11-26 04:35 PM,2023-11-27,Sales Rep_1,Product_Line_9,Product_139,12.0,$312.00,Category_2
1480,7627c694,Customer_134,2023-11-26 04:35 PM,2023-11-27,Sales Rep_1,Product_Line_9,Product_137,12.0,$312.00,Category_2
1481,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_7,Product_101,256.0,"$2,560.00",Category_1
1482,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_9,Product_137,48.0,"$1,200.00",Category_2
1483,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_9,Product_139,48.0,"$1,200.00",Category_2
1484,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_9,Product_141,48.0,"$1,200.00",Category_2
1485,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_7,Product_104,256.0,"$2,560.00",Category_1
1486,4f94cdc0,Customer_74,2023-12-06 09:02 AM,2023-12-07,Sales Rep_1,Product_Line_7,Product_86,10.0,"$9,000.00",Category_1
1487,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_7,Product_101,384.0,"$3,840.00",Category_1
1488,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_7,Product_127,192.0,"$1,920.00",Category_1
1489,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_9,Product_137,36.0,$900.00,Category_2
1490,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_9,Product_139,36.0,$900.00,Category_2
1491,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1492,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_138,150.0,$825.00,Category_2
1493,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_140,150.0,$825.00,Category_2
1494,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_142,150.0,$825.00,Category_2
1495,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_140,50.0,$0.50,Category_2
1496,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_138,100.0,$1.00,Category_2
1497,b6272dee,Customer_155,2023-12-06 09:03 AM,2023-12-11,Sales Rep_1,Product_Line_10,Product_142,50.0,$0.50,Category_2
1498,711b928a,Customer_70,2023-12-12 01:50 PM,2023-12-13,Sales Rep_1,Product_Line_7,Product_86,1.0,$900.00,Category_1
1499,711b928a,Customer_70,2023-12-12 01:50 PM,2023-12-13,Sales Rep_1,Product_Line_7,Product_97,1.0,"$1,100.00",Category_1
1500,711b928a,Customer_70,2023-12-12 01:50 PM,2023-12-13,Sales Rep_1,Product_Line_7,Product_121,1.0,"$1,000.00",Category_1
1501,ed58f243,Customer_91,2023-12-12 09:46 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_97,9.0,"$7,200.00",Category_1
1502,ed58f243,Customer_91,2023-12-12 09:46 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_86,3.3,"$2,640.00",Category_1
1503,ed58f243,Customer_91,2023-12-12 09:46 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_121,8.0,"$6,400.00",Category_1
1504,ed58f243,Customer_91,2023-12-12 09:46 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_96,4.7,"$3,760.00",Category_1
1505,a0a66c60,Customer_156,2023-12-12 09:55 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_97,6.0,"$4,800.00",Category_1
1506,a0a66c60,Customer_156,2023-12-12 09:55 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_86,2.0,"$1,600.00",Category_1
1507,a0a66c60,Customer_156,2023-12-12 09:55 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_121,7.0,"$5,600.00",Category_1
1508,60a4a12d,Customer_157,2023-12-12 09:58 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_97,6.0,"$4,800.00",Category_1
1509,60a4a12d,Customer_157,2023-12-12 09:58 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_86,2.0,"$1,600.00",Category_1
1510,60a4a12d,Customer_157,2023-12-12 09:58 PM,2023-12-14,Sales Rep_1,Product_Line_7,Product_121,7.0,"$5,600.00",Category_1
1511,c4805221,Customer_31,2023-12-03 10:16 AM,2023-12-14,Sales Rep_1,Product_Line_4,Product_146,128.0,"$2,816.00",Category_3
1512,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_7,Product_127,22.0,$231.00,Category_1
1513,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_7,Product_103,36.0,$360.00,Category_1
1514,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_7,Product_101,64.0,$704.00,Category_1
1515,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_9,Product_137,36.0,$900.00,Category_2
1516,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_9,Product_139,36.0,$900.00,Category_2
1517,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1518,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1519,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1520,e8a69bfc,Customer_136,2023-12-15 07:42 AM,2023-12-21,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1521,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_7,Product_147,1.98,"$1,683.00",Category_1
1522,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_7,Product_97,3.0,"$2,925.00",Category_1
1523,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_7,Product_121,2.5,"$2,312.50",Category_1
1524,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_7,Product_148,1.1,$935.00,Category_1
1525,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_9,Product_137,84.0,"$2,100.00",Category_2
1526,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_9,Product_139,84.0,"$2,100.00",Category_2
1527,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_9,Product_141,84.0,"$2,100.00",Category_2
1528,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_10,Product_138,350.0,"$1,925.00",Category_2
1529,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_10,Product_140,350.0,"$1,925.00",Category_2
1530,3048b08d,Customer_107,2023-12-18 08:56 AM,2023-12-22,Sales Rep_1,Product_Line_10,Product_142,350.0,"$1,925.00",Category_2
1531,b6f001c0,Customer_158,2023-12-18 03:21 PM,2023-12-21,Sales Rep_1,Product_Line_9,Product_137,72.0,"$1,800.00",Category_2
1532,b6f001c0,Customer_158,2023-12-18 03:21 PM,2023-12-21,Sales Rep_1,Product_Line_9,Product_139,72.0,"$1,800.00",Category_2
1533,b6f001c0,Customer_158,2023-12-18 03:21 PM,2023-12-21,Sales Rep_1,Product_Line_9,Product_141,84.0,"$2,100.00",Category_2
1534,d637fa15,Customer_150,2023-12-26 08:43 AM,2023-12-27,Sales Rep_1,Product_Line_9,Product_137,12.0,$312.00,Category_2
1535,d637fa15,Customer_150,2023-12-26 08:43 AM,2023-12-27,Sales Rep_1,Product_Line_9,Product_139,12.0,$312.00,Category_2
1536,d637fa15,Customer_150,2023-12-26 08:43 AM,2023-12-27,Sales Rep_1,Product_Line_9,Product_141,24.0,$624.00,Category_2
1537,2c7a9783,Customer_131,2023-12-26 10:20 AM,2023-12-28,Sales Rep_1,Product_Line_9,Product_141,24.0,$624.00,Category_2
1538,2c7a9783,Customer_131,2023-12-26 10:20 AM,2023-12-28,Sales Rep_1,Product_Line_9,Product_137,12.0,$312.00,Category_2
1539,2c7a9783,Customer_131,2023-12-26 10:20 AM,2023-12-28,Sales Rep_1,Product_Line_9,Product_139,12.0,$312.00,Category_2
1540,2c7a9783,Customer_131,2023-12-26 10:20 AM,2023-12-28,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1541,2c7a9783,Customer_131,2023-12-26 10:20 AM,2023-12-28,Sales Rep_1,Product_Line_7,Product_131,16.0,"$1,200.00",Category_1
1542,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_4,Product_146,64.0,"$1,408.00",Category_3
1543,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_9,Product_137,36.0,$900.00,Category_2
1544,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_9,Product_139,24.0,$600.00,Category_2
1545,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1546,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1547,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1548,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_4,Product_149,64.0,$512.00,Category_3
1549,20bca8b7,Customer_31,2023-12-31 06:03 PM,2024-01-04,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1550,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_4,Product_146,64.0,"$1,344.00",Category_3
1551,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_7,Product_52,128.0,"$1,408.00",Category_1
1552,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_7,Product_101,128.0,"$1,408.00",Category_1
1553,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_137,36.0,$900.00,Category_2
1554,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_139,36.0,$900.00,Category_2
1555,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1556,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1557,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1558,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1559,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_7,Product_52,64.0,$704.00,Category_1
1560,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_7,Product_101,128.0,"$1,408.00",Category_1
1561,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_137,24.0,$600.00,Category_2
1562,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_139,24.0,$600.00,Category_2
1563,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1564,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1565,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1566,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1567,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_9,Product_137,12.0,$324.00,Category_2
1568,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_9,Product_139,12.0,$324.00,Category_2
1569,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_9,Product_141,12.0,$324.00,Category_2
1570,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1571,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_10,Product_140,50.0,$325.00,Category_2
1572,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1573,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_140,25.0,$0.25,Category_2
1574,47985b17,Customer_65,2024-01-04 05:26 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_142,25.0,$0.25,Category_2
1575,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_140,25.0,$2.50,Category_2
1576,e77f441e,Customer_64,2024-01-04 05:35 PM,2024-01-11,Sales Rep_1,Product_Line_10,Product_142,25.0,$2.50,Category_2
1577,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_7,Product_97,1.0,"$1,000.00",Category_1
1578,6d3f7409,Customer_58,2024-01-05 02:15 PM,2024-01-17,Sales Rep_1,Product_Line_7,Product_91,1.0,"$1,000.00",Category_1
1579,affbe8c4,Customer_158,2024-01-16 10:52 AM,2024-01-19,Sales Rep_1,Product_Line_9,Product_137,84.0,"$2,100.00",Category_2
1580,affbe8c4,Customer_158,2024-01-16 10:52 AM,2024-01-19,Sales Rep_1,Product_Line_7,Product_52,64.0,$640.00,Category_1
1581,affbe8c4,Customer_158,2024-01-16 10:52 AM,2024-01-19,Sales Rep_1,Product_Line_7,Product_101,64.0,$640.00,Category_1
1582,affbe8c4,Customer_158,2024-01-16 10:52 AM,2024-01-19,Sales Rep_1,Product_Line_9,Product_141,36.0,$900.00,Category_2
1583,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_10,Product_138,50.0,$325.00,Category_2
1584,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_10,Product_142,50.0,$325.00,Category_2
1585,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_9,Product_137,24.0,$600.00,Category_2
1586,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_9,Product_141,24.0,$600.00,Category_2
1587,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_7,Product_97,3.0,"$2,850.00",Category_1
1588,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,850.00",Category_1
1589,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_10,Product_138,25.0,$0.25,Category_2
1590,5580b944,Customer_159,2024-01-16 01:09 PM,2024-01-19,Sales Rep_1,Product_Line_10,Product_142,25.0,$0.25,Category_2
1591,271aa87a,Customer_160,2024-01-16 03:36 PM,2024-01-18,Sales Rep_1,Product_Line_7,Product_97,5.0,"$4,000.00",Category_1
1592,271aa87a,Customer_160,2024-01-16 03:36 PM,2024-01-18,Sales Rep_1,Product_Line_7,Product_91,5.0,"$4,000.00",Category_1
1593,9fefca1d,Customer_155,2024-01-17 12:19 PM,2024-01-24,Sales Rep_1,Product_Line_9,Product_137,96.0,"$2,400.00",Category_2
1594,9fefca1d,Customer_155,2024-01-17 12:19 PM,2024-01-24,Sales Rep_1,Product_Line_9,Product_141,96.0,"$2,400.00",Category_2
1595,9fefca1d,Customer_155,2024-01-17 12:19 PM,2024-01-24,Sales Rep_1,Product_Line_10,Product_150,400.0,"$2,200.00",Category_2
